income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,client_segment,sect_empl,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,tenure_yrs,company_ic,claims_no,claims_am,nights_booked,shop_am,shop_use,retired,gold_status,score1_pos,score1_neg,score2_pos,score2_neg,score3_pos,score3_neg,score4_pos,score4_neg,score5_pos,score5_neg,outcome_profit,outcome_damage_inc,outcome_damage_amount,gender_M,gender_V
316.0,9.0,2976.0,228.0,1.0,4000.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,True,3.0,0.0,25755.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,242.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,3102.24,1,879.68,1,0
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,2.0,0.0,20222.0,35.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,31.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1766.36,0,0.0,1,0
6357.0,1692.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,3.0,0.0,37742.0,83.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,427.0,36.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1165.92,0,0.0,0,1
1279.0,153.0,4918.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,True,5.0,0.0,31311.0,30.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.1779689024047134,0.3970426676345117,0.6059527278237236,8.44786879359024,4938.65,0,0.0,0,1
2203.0,792.0,2033.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False,8.0,0.0,31731.0,71.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,551.0,46.0,0.0,0.0,0.0,44.0,0.0,0.0,1.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.9150719311585696,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,8.78818372910455,1429.05,1,402.62,1,0
3753.0,279.0,4629.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,8.0,1.0,31068.0,61.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,563.0,47.0,0.0,0.0,0.0,44.0,430.1720529879625,1.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.0918749565382757,0.4412279282134203,0.5009592785109526,5.192952669821167,1389.1,1,492.98,0,1
227.0,0.0,1651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,True,9.0,0.0,32778.55891619407,20.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,3.88029675255296,1183.2,0,0.0,0,1
334.0,4.0,1732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,True,1.0,0.0,26156.0,56.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,470.0,39.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,2731.25,0,0.0,1,0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,3.0,1.0,30772.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,273.1115451388889,22.780164930555557,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.8362559097232213,0.5282870334983522,0.4962064558073229,0.5013961826835062,0.7880967517342132,6.9716983525834415,1615.43,1,381.99,0,1
330.0,35.0,1705.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,True,6.0,0.0,24349.0,66.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,350.0,29.0,0.0,0.0,0.0,41.0,0.0,0.0,1.0,0.0,0.49973556153943066,0.5003662514922993,0.3663462499002135,0.6961979645313547,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,2027.73,0,0.0,0,1
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,True,8.0,1.0,35736.0,53.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,273.1115451388889,22.780164930555557,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,7.90104055996959,1998.42,0,0.0,1,0
2045.0,2367.5,4735.0,1065.0,2.0,4500.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,True,7.0,1.0,25672.0,31.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,212.0,18.0,0.0,0.0,0.0,25.0,2717.529955632845,1.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.693314941274597,0.5859395264374876,0.49428009391217764,0.49858759932378294,0.383066652031275,0.5860871391948766,0.5009592785109526,5.192952669821167,1966.12,1,1137.33,1,0
227.0,0.0,4358.0,0.0,0.0,11000.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,True,14.0,0.0,44013.0,41.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,41.0,3.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,242.05,1,691.41,0,1
2187.0,0.0,3915.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,True,2.0,0.0,32416.0,55.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,350.0,29.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1055.24,1,618.98,0,1
343.0,1437.0,2874.0,0.0,0.0,3500.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,False,10.0,1.0,28760.0,59.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,512.0,43.0,0.0,0.0,0.0,68.0,0.0,0.0,1.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,7.9261120374792,901.68,0,0.0,0,1
227.0,0.0,1620.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,True,1.0,0.0,34953.0,62.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,441.0,37.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.2823754363835639,0.0680815939515973,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,955.39,0,0.0,0,1
232.0,0.0,1668.0,0.0,0.0,1500.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,True,5.0,0.0,27459.0,55.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,371.0,31.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1574.34,0,0.0,1,0
299.0,0.0,1967.0,0.0,0.0,3500.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,True,5.0,0.0,28601.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,76.0,6.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.4873036785721095,5.90981315949822,1329.96,0,0.0,1,0
3107.0,467.0,2478.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False,9.0,0.0,33548.0,71.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,265.0,22.0,0.0,0.0,0.0,46.0,0.0,0.0,1.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.3132282978762841,0.6335844625459797,0.5009592785109526,5.192952669821167,1391.55,1,937.44,1,0
228.0,0.0,1630.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,True,4.0,0.0,34774.0,23.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,234.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.2463863303609363,0.5003993331134826,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1990.77,1,674.06,1,0
227.0,811.0,1622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,0.0,0.0,37137.0,32.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,220.0,18.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1542.6,0,0.0,1,0
1251.0,0.0,2222.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,True,4.0,1.0,41444.0,69.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,520.0,43.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.3492480549737882,0.3990514635252603,0.5009592785109526,5.192952669821167,794.59,0,0.0,0,1
4251.0,1577.0,2343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,False,4.0,0.0,29113.0,83.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,233.0,19.0,0.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0982434390755077,0.478947809004188,0.4072976957898377,0.1543762895976041,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.4996812806860765,4.6935435460319805,1554.55,0,0.0,0,1
1105.0,368.0,1864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False,7.0,0.0,24694.0,82.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,324.0,27.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.8965022341786781,0.5610011391342868,0.8539287482805755,0.5425674322561869,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.2155424439558145,5.843833976373991,1195.95,0,0.0,0,1
241.0,0.0,1625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,3.0,0.0,32778.55891619407,49.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,350.0,29.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,3040.49,0,0.0,1,0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.05150651465798,True,2.0,0.0,29075.0,68.0,1.0,1.0,0.0492671009771987,0.004275244299674267,2.0,0.0,1.0,0.0,0.0,1.0,0.0,350.0,29.0,0.0,0.0,0.0,71.0,0.0,0.15187296416938112,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,645.72,1,433.51,0,1
294.0,887.5,1775.0,0.0,0.0,5000.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,True,6.0,0.0,28110.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,242.0,20.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.7683373854291674,0.4069627702718112,0.2362185352061626,0.8490306694906994,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1247.26,1,292.36,0,1
1268.0,384.0,1767.0,0.0,0.0,4000.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,True,7.0,0.0,28226.0,23.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,313.0,26.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.6507558544733396,0.1257262926195971,0.5009592785109526,5.192952669821167,1588.09,0,0.0,0,1
238.0,1.0,1644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,True,8.0,0.0,28274.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,314.0,26.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.8557769717993635,8.555272785472619,953.95,1,486.52,0,1
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,True,5.0,0.0,29538.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,188.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1836.8,0,0.0,0,1
475.0,67.0,1767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,True,10.0,0.0,38857.0,45.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,295.0,25.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.3760859478709328,0.8324103883854331,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1581.65,0,0.0,0,1
1119.0,0.0,2448.0,2.0,2.0,11500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,6.0,1.0,31648.0,51.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,420.0,35.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.3789015951196619,0.49428009391217764,0.8303777466841776,0.4962064558073229,0.7831444948699964,0.5009592785109526,5.192952669821167,1227.89,0,0.0,0,1
1360.0,473.0,1832.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,3.0,0.0,36883.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,350.0,29.0,0.0,2.0,0.0,65.0,0.0,0.0,1.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1343.25,0,0.0,1,0
660.0,0.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,6.0,0.0,20983.0,51.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,241.0,20.0,0.0,0.0,0.0,3.0,2138.3406244962657,1.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,3820.28,0,0.0,1,0
671.0,83.0,2530.0,0.0,0.0,15000.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,False,3.0,0.0,32646.0,51.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,27.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1634.28,0,0.0,1,0
298.0,0.0,1637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,True,9.0,0.0,34761.0,53.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,435.0,36.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.1426460445834923,0.5444810178297588,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.3198034435155848,2.61681224568026,2106.77,0,0.0,0,1
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False,7.0,0.0,36962.0,27.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,172.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.401134077588408,0.8757774851186472,0.89782829318129,0.7928983315268633,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,2304.21,0,0.0,1,0
227.0,0.0,1620.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,True,4.0,0.0,37470.0,70.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,461.0,38.0,0.0,0.0,0.0,79.0,0.0,0.0,1.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1572.09,0,0.0,0,1
521.0,123.0,1751.0,0.0,1.0,15000.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,True,4.0,0.0,25051.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,81.0,7.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.0941887778880465,0.384076648041919,0.4962064558073229,0.5013961826835062,0.6226871688063854,4.7660134186682805,1379.85,1,489.74,0,1
1620.0,455.0,2039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,True,0.0,1.0,49059.0,50.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,128.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4999322334494996,0.5132563775628453,0.5009592785109526,5.192952669821167,1770.09,0,0.0,0,1
3234.0,1264.0,5721.0,1566.0,3.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,8.0,1.0,29527.0,49.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,248.0,21.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1871.46,0,0.0,1,0
227.0,0.0,1620.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,True,8.0,0.0,32778.55891619407,35.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,163.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.6555117625053186,7.971625306267621,1583.31,1,268.61,1,0
228.0,0.0,1624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,2.0,0.0,29732.0,27.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,30.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.6467728177601214,7.108634197520192,1701.66,1,353.9,0,1
279.0,0.0,2395.0,0.0,0.0,13000.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,True,9.0,1.0,29060.0,21.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,283.0,24.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.8936449261431983,0.9317461653503216,0.498552187322609,0.4967339818873524,0.900768531631462,0.7975909757958486,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1198.73,1,425.44,1,0
10822.0,3867.0,3867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True,4.0,0.0,34226.0,63.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,252.0,21.0,0.0,0.0,0.0,3.0,2234.7164067413987,1.0,1.0,0.0,0.49973556153943066,0.7994550640390402,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,9.6520978422988,2373.37,0,0.0,0,1
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,3.0,0.0,35393.0,38.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,368.0,31.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,2777.47,1,571.55,1,0
244.0,0.0,1636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,8.0,0.0,33783.0,46.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,261.0,22.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.3277317988169204,0.1627826953537334,0.8623161578699502,0.3627221323957089,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1443.62,0,0.0,1,0
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,False,2.0,1.0,34721.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,273.1115451388889,22.780164930555557,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.770938736385397,0.6574773302756544,0.8206241471826574,0.6378649738182075,0.8702560787833326,0.796150134302975,0.8301891944430184,0.2209833340231106,0.5009592785109526,5.192952669821167,1259.47,0,0.0,1,0
227.0,0.0,1839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False,5.0,0.0,19040.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,273.1115451388889,22.780164930555557,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.5071883547890867,0.2309240337801349,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1522.97,0,0.0,0,1
3508.0,44.0,7964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True,1.0,0.0,35153.0,76.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,324.0,27.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.2941352654964402,0.1516309147637668,0.5009592785109526,5.192952669821167,3505.44,0,0.0,0,1
350.0,47.0,1658.0,0.0,0.0,750.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,True,1.0,0.0,33273.0,18.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,245.0,20.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.498552187322609,0.4967339818873524,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,8.95696171445731,1432.67,1,1105.76,0,1
227.0,0.0,1981.0,0.0,1.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,8.0,1.0,23660.0,42.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,116.0,10.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.49973556153943066,0.5003662514922993,0.2787006964955503,0.2273681318630879,0.49428009391217764,0.49858759932378294,0.4962064558073229,0.5013961826835062,0.5009592785109526,5.192952669821167,1260.73,0,0.0,0,1
